,bulk_id,slab_comp,predicted_voltage_she
5948,dcgat-agm002326082,Ir-0.333-Zn-0.667,-1.2346076321274149
15977,dcgat-agm003612556,Ag-0.25-Se-0.5-Te-0.25,-1.2346151756757537
16006,dcgat-agm003613895,H-0.5-Pd-0.25-Rh-0.25,-1.2347025444664883
18861,mp-1215579,Pd-0.8-Zn-0.2,-1.2347945065793167
11829,dcgat-agm003258438,Ag-0.143-Ga-0.143-Se-0.571-Sn-0.143,-1.2348276013664763
21203,oqmd-1343351,Se-0.667-Sn-0.333,-1.2348417103108402
5758,dcgat-agm002279697,H-0.5-Ni-0.125-Rh-0.375,-1.2348445977973377
19477,mp-18474,Ag-0.533-Ge-0.067-Se-0.4,-1.2348498640763177
17668,dcgat-agm003765819,Cu-0.125-Ni-0.125-Pd-0.75,-1.2348553426928808
14223,dcgat-agm003436068,Ag-0.167-Pt-0.5-Zn-0.333,-1.2348568973606175
21539,oqmd-1376850,In-0.333-Pt-0.5-Sb-0.167,-1.2349434645790587
8332,dcgat-agm003165912,Pt-0.5-Rh-0.25-Zn-0.25,-1.2349828949826147
18453,mp-1103607,Bi-0.333-Pt-0.333-Se-0.333,-1.2349993945604871
3924,dcgat-agm002032829,Pd-0.333-Pt-0.333-Zn-0.333,-1.2350066305963114
14995,dcgat-agm003501679,Pb-0.111-Pd-0.667-Sb-0.222,-1.2350575331516898
3047,dcgat-agm001624666,H-0.2-In-0.2-Ir-0.2-Rh-0.4,-1.2350679066592711
7961,dcgat-agm003161439,Pt-0.333-Rh-0.667,-1.2351499910488726
3492,dcgat-agm001661827,Au-0.2-H-0.2-Pt-0.2-Tl-0.4,-1.2352017091080114
4600,dcgat-agm002146147,Cu-0.75-Rh-0.25,-1.2352188598664764
3032,dcgat-agm001623770,Ge-0.2-H-0.2-Pd-0.4-Rh-0.2,-1.2352356339181267
20827,oqmd-1017578,Ga-0.25-Ir-0.5-Zn-0.25,-1.2352425901053197
21253,oqmd-1365847,As-0.364-Cd-0.091-Rh-0.545,-1.23529477444567
23707,oqmd-893292,Bi-0.333-In-0.333-Ir-0.333,-1.2353021169119804
1131,dcgat-agm001219163,Au-0.5-Hg-0.25-Pd-0.25,-1.2353512437558125
18831,mp-1214784,As-0.333-Os-0.333-Se-0.333,-1.2354378986577945
20165,mp-644280,Cu-0.25-Ga-0.25-Pt-0.5,-1.2354447600297593
16286,dcgat-agm003635028,Cu-0.25-Pt-0.5-Sn-0.25,-1.2354671746921984
7393,dcgat-agm003077196,Cd-0.2-H-0.2-Pd-0.6,-1.2355016470226796
23317,oqmd-468337,Ag-0.25-Pd-0.5-Sb-0.25,-1.2355057237726652
16356,dcgat-agm003638923,Au-0.1-Cu-0.5-Pt-0.4,-1.2355128114138707
7582,dcgat-agm003081585,H-0.2-Pd-0.6-Zn-0.2,-1.235566451879187
5532,dcgat-agm002234776,Pb-0.143-Pd-0.714-Sb-0.143,-1.2355844413182857
16355,dcgat-agm003638922,Cu-0.1-Pt-0.5-Zn-0.4,-1.2356547677157974
8693,dcgat-agm003174092,Cd-0.25-Cu-0.25-Pt-0.5,-1.235657246168751
15841,dcgat-agm003605089,Cu-0.333-H-0.333-Rh-0.333,-1.2356984559211406
7955,dcgat-agm003161428,Ni-0.333-Pt-0.667,-1.2357317332309319
14024,dcgat-agm003414501,H-0.5-Pd-0.333-Rh-0.167,-1.235794772844478
5746,dcgat-agm002279627,Co-0.125-H-0.5-Rh-0.375,-1.2358762697472572
15231,dcgat-agm003525961,Cd-0.091-Ge-0.182-Pd-0.727,-1.2358793767533451
22011,oqmd-1524663,Se-0.667-Sn-0.167-Te-0.167,-1.2359058671638858
3757,dcgat-agm001911272,Mn-0.25-Pd-0.25-Ru-0.25-Sn-0.25,-1.2359218120402673
14363,dcgat-agm003437865,Ga-0.167-Rh-0.5-Zn-0.333,-1.2359470582646304
17272,dcgat-agm003722507,Cd-0.2-Pd-0.6-Te-0.2,-1.2360516779238933
7254,dcgat-agm003072895,Ga-0.2-H-0.2-Rh-0.6,-1.2360926558603587
14221,dcgat-agm003436059,Cu-0.167-Pt-0.5-Zn-0.333,-1.2361001603061
18104,mp-101,Ir-1.0,-1.2361412956606066
15320,dcgat-agm003529818,Ga-0.091-Pd-0.727-Te-0.182,-1.2362190429841586
21559,oqmd-13860,Ir-0.417-Sn-0.583,-1.2362618074171965
9940,dcgat-agm003188778,As-0.5-Sb-0.5,-1.2363802777363748
14235,dcgat-agm003436097,Pt-0.167-Rh-0.333-Zn-0.5,-1.236386943164435
19478,mp-1848,Ru-0.333-Te-0.667,-1.236391067487936
7450,dcgat-agm003077807,H-0.2-Pb-0.2-Rh-0.6,-1.2364113181422915
20701,oqmd-1013572,Cd-0.25-In-0.25-Rh-0.5,-1.2364257174000914
2792,dcgat-agm001618996,H-0.2-Ni-0.4-Rh-0.2-Sn-0.2,-1.2364509216155755
419,dcgat-agm001129663,Ag-0.25-Cu-0.25-Pd-0.5,-1.2364745745053982
23319,oqmd-468421,Cu-0.25-Hg-0.25-Pd-0.5,-1.2364962041720116
11973,dcgat-agm003261506,Cu-0.75-Rh-0.25,-1.2365113275764315
308,dcgat-agm001118775,Ni-0.25-Pt-0.5-Rh-0.25,-1.236527099464308
4428,dcgat-agm002127976,Pt-0.5-Rh-0.5,-1.236569143604775
4745,dcgat-agm002152531,Ge-0.25-Ir-0.75,-1.236645427271434
21768,oqmd-1481594,Ge-0.333-Pd-0.333-Pt-0.333,-1.2366690907521165
14027,dcgat-agm003414873,Au-0.333-Pd-0.5-Zn-0.167,-1.2367053132140668
14617,dcgat-agm003463244,H-0.571-Ni-0.143-Rh-0.286,-1.2367183857569692
19200,mp-1224875,Fe-0.167-Ni-0.167-Se-0.667,-1.2367207447107407
19304,mp-1228758,As-0.167-P-0.167-Rh-0.667,-1.236756399315011
16951,dcgat-agm003654159,H-0.4-Hg-0.1-Pd-0.5,-1.236932836710671
14863,dcgat-agm003486962,Cu-0.222-Ge-0.111-Pd-0.667,-1.2369601367686198
6549,dcgat-agm002491521,H-0.2-Pb-0.2-Rh-0.6,-1.2369765090230906
15321,dcgat-agm003529829,Pd-0.727-Te-0.091-Zn-0.182,-1.2369847554430868
18211,mp-1026980,Mo-0.333-S-0.167-Se-0.5,-1.2370185156878355
7751,dcgat-agm003158215,Ir-0.667-Pt-0.333,-1.237060204516136
7399,dcgat-agm003077263,H-0.2-In-0.2-Pd-0.6,-1.2370801263411786
6069,dcgat-agm002338539,Ga-0.125-Ir-0.875,-1.2370884126226964
442,dcgat-agm001130180,Cu-0.25-Hg-0.25-Pd-0.5,-1.2371112401190367
21899,oqmd-1501892,Co-0.222-Rh-0.111-Se-0.667,-1.2371370982803098
11647,dcgat-agm003209530,Cu-0.583-Pt-0.417,-1.2371559840295023
1671,dcgat-agm001300628,Au-0.25-In-0.25-Pd-0.25-Pt-0.25,-1.2371733325054812
7397,dcgat-agm003077232,H-0.2-Hg-0.2-Pd-0.6,-1.2372157146784746
19652,mp-22240,As-0.5-Mn-0.5,-1.2372519493106884
23047,oqmd-300480,Ir-0.75-Zn-0.25,-1.237269081360406
2169,dcgat-agm001611196,Au-0.2-Cu-0.2-H-0.2-Pd-0.4,-1.2372776282206894
8127,dcgat-agm003163717,Co-0.25-Pt-0.75,-1.2372855794090358
21324,oqmd-1368392,Pd-0.714-Sb-0.143-Tl-0.143,-1.2373854453078437
20087,mp-571103,Ag-0.071-In-0.357-Se-0.571,-1.2373930396549633
16263,dcgat-agm003633883,Bi-0.25-Rh-0.5-Sn-0.25,-1.2374804676033535
17046,dcgat-agm003676673,Cu-0.417-Pd-0.5-Zn-0.083,-1.237515597275324
5990,dcgat-agm002333156,Co-0.167-Pt-0.833,-1.237521741014925
15215,dcgat-agm003519866,Bi-0.091-In-0.182-Pd-0.727,-1.2375385888059585
23259,oqmd-404931,Au-0.25-Cu-0.5-Pt-0.25,-1.237619014891739
18533,mp-11693,Pt-0.5-Te-0.5,-1.237702849340307
9734,dcgat-agm003186460,Cu-0.25-Pt-0.5-Zn-0.25,-1.2377104594678778
259,dcgat-agm001106008,Cd-0.2-H-0.2-Pd-0.6,-1.2377325124821739
23693,oqmd-867274,Ge-0.333-Pd-0.333-Rh-0.333,-1.2377551926998427
14457,dcgat-agm003439218,Hg-0.167-Mn-0.333-Pd-0.5,-1.237772232925003
5895,dcgat-agm002315722,Bi-0.333-In-0.083-Se-0.583,-1.2378932899523116
1871,dcgat-agm001359906,Ga-0.25-Ir-0.25-Pd-0.25-Zn-0.25,-1.2379637412910331
16639,dcgat-agm003644553,Ga-0.4-In-0.1-Ir-0.5,-1.2379645319587476
13958,dcgat-agm003408157,Cu-0.167-H-0.333-Pd-0.5,-1.2379952287276996
9337,dcgat-agm003181337,Ir-0.25-Rh-0.25-Zn-0.5,-1.2380326073545782
307,dcgat-agm001118773,Ni-0.25-Pd-0.5-Pt-0.25,-1.23803555739836
11630,dcgat-agm003208306,Cu-0.636-Pt-0.364,-1.2381003320394348
16387,dcgat-agm003639085,Ir-0.1-Pt-0.4-Rh-0.5,-1.2381357389449597
9733,dcgat-agm003186459,Cu-0.25-Pt-0.5-Zn-0.25,-1.2381496290924416
23314,oqmd-467730,Au-0.25-Pd-0.5-Sb-0.25,-1.2381602517656911
6252,dcgat-agm002357667,Bi-0.167-Pt-0.5-Sn-0.333,-1.2381674712257111
14324,dcgat-agm003436861,Cd-0.167-Hg-0.333-Pd-0.5,-1.2382266606755192
1411,dcgat-agm001265011,Cu-0.333-H-0.333-Rh-0.333,-1.2382352092215068
2771,dcgat-agm001618832,H-0.2-Pd-0.2-Pt-0.4-Sc-0.2,-1.238235279012346
3593,dcgat-agm001828303,Ag-0.75-Pd-0.25,-1.238284511067898
5841,dcgat-agm002295940,Ni-0.25-Pt-0.5-Sn-0.25,-1.2383138228596668
11618,dcgat-agm003205053,Cu-0.6-Pt-0.4,-1.2383335886236182
4517,dcgat-agm002142252,Cd-0.5-Pt-0.5,-1.2383898991522324
10215,dcgat-agm003191385,Au-0.25-Ir-0.25-Zn-0.5,-1.238402546601404
16122,dcgat-agm003624722,Cd-0.5-Pd-0.25-Pt-0.25,-1.238446986026735
20818,oqmd-1017541,Ir-0.5-Mn-0.25-Zn-0.25,-1.2384608180263372
21452,oqmd-1374133,Pt-0.333-Se-0.333-Sn-0.333,-1.2384883248479235
9636,dcgat-agm003185944,Ir-0.75-Rh-0.25,-1.2385017603447297
9308,dcgat-agm003181186,Ir-0.5-Pt-0.25-Rh-0.25,-1.2385283694794187
15600,dcgat-agm003574771,H-0.3-Pd-0.6-Sn-0.1,-1.2385473202934683
2631,dcgat-agm001617433,H-0.2-Ni-0.4-Pd-0.2-Pt-0.2,-1.2385538361890482
4069,dcgat-agm002068443,Ge-0.333-Pd-0.333-Pt-0.333,-1.238571806146413
16324,dcgat-agm003637859,Ag-0.25-Co-0.25-Se-0.5,-1.238586166191189
16358,dcgat-agm003638929,Cu-0.5-Pd-0.1-Pt-0.4,-1.2385880466884895
10007,dcgat-agm003190068,Ir-0.25-Pt-0.25-Rh-0.5,-1.2386033612656098
12857,dcgat-agm003292054,Cu-0.444-Pd-0.556,-1.2386134894840963
21080,oqmd-1338998,Ga-0.25-Pd-0.75,-1.2386296355303918
9306,dcgat-agm003181181,Ir-0.5-Pt-0.25-Rh-0.25,-1.238675127022418
2339,dcgat-agm001614479,H-0.2-In-0.2-Pd-0.4-Pt-0.2,-1.2386941059687953
6817,dcgat-agm002925322,H-0.4-In-0.2-Rh-0.4,-1.2387016348462216
9010,dcgat-agm003177824,Cu-0.5-Mn-0.25-Ni-0.25,-1.2387651080498085
5217,dcgat-agm002193850,Se-0.5-Zn-0.5,-1.2388299620161893
5037,dcgat-agm002180659,Bi-0.5-Rh-0.5,-1.2388346958132042
19471,mp-18163,Cd-0.364-Ge-0.091-Se-0.545,-1.2388919874330298
2646,dcgat-agm001617481,H-0.2-Ni-0.2-Pt-0.2-Rh-0.4,-1.2389113121658046
23069,oqmd-30310,Ga-0.333-Ni-0.667,-1.2389806725682608
7800,dcgat-agm003158947,Au-0.333-Mn-0.333-Pt-0.333,-1.2389877165766046
12732,dcgat-agm003289911,Pt-0.571-Rh-0.429,-1.239032164428023
17115,dcgat-agm003687186,Ge-0.053-H-0.316-Pd-0.632,-1.239153008253354
7624,dcgat-agm003143159,Ag-0.25-Se-0.5-Tl-0.25,-1.2391725115520056
5976,dcgat-agm002331752,Cd-0.25-In-0.25-Pt-0.5,-1.239205309117927
4737,dcgat-agm002152108,Ge-0.4-Rh-0.6,-1.2392696956212554
6911,dcgat-agm002978248,Au-0.2-Ga-0.4-Pt-0.4,-1.2392797862080065
20721,oqmd-1013822,Fe-0.25-Ga-0.25-Ir-0.5,-1.2392850594011624
2642,dcgat-agm001617472,Cu-0.2-H-0.2-Pt-0.2-Rh-0.4,-1.239289883250327
19118,mp-1221898,Ge-0.25-Mn-0.5-Ru-0.25,-1.2394213667008
15355,dcgat-agm003530805,Bi-0.182-Ga-0.091-Pd-0.727,-1.2394652212416717
13667,dcgat-agm003336919,Au-0.444-Cu-0.222-Pd-0.333,-1.2394766447478136
23008,oqmd-18583,Ga-0.3-Pd-0.7,-1.2394789593131885
1099,dcgat-agm001217900,Ni-0.5-Pt-0.25-Sn-0.25,-1.2395430189285888
21972,oqmd-1520643,In-0.667-Ir-0.333,-1.2395468838452008
9956,dcgat-agm003189762,Mn-0.25-Pt-0.5-Zn-0.25,-1.2395913402642544
5885,dcgat-agm002309571,Ir-0.286-Rh-0.143-Sn-0.571,-1.2396322942435645
20278,mp-861877,Cd-0.25-Rh-0.5-Sn-0.25,-1.2396892307494216
5883,dcgat-agm002309511,Pb-0.571-Pt-0.286-Rh-0.143,-1.23969358862451
10406,dcgat-agm003192822,Ni-0.25-Pt-0.5-Rh-0.25,-1.2397169202415799
8658,dcgat-agm003171427,Au-0.25-Pt-0.5-Zn-0.25,-1.239722536225044
11457,dcgat-agm003203986,Ni-0.333-Pt-0.667,-1.2397416464629147
15251,dcgat-agm003526182,Ge-0.182-Hg-0.091-Pd-0.727,-1.2397747565196569
8441,dcgat-agm003166964,Ag-0.5-Cd-0.25-Pt-0.25,-1.239821655609879
5853,dcgat-agm002297084,Ni-0.25-Pd-0.5-Sn-0.25,-1.2398543154452257
6206,dcgat-agm002349131,Ir-0.875-Ni-0.125,-1.2398984793878696
4582,dcgat-agm002145909,Cu-0.25-Hg-0.125-In-0.125-Se-0.5,-1.239933308704908
13939,dcgat-agm003406536,Ag-0.4-H-0.2-Pd-0.4,-1.2400081280772368
21986,oqmd-1520771,Ga-0.333-Pt-0.667,-1.2400189981510397
21610,oqmd-1439846,Cd-0.286-Ge-0.143-Se-0.571,-1.2400735137398957
4958,dcgat-agm002168428,Ni-0.25-Pd-0.75,-1.240085806288616
10188,dcgat-agm003191142,Ag-0.25-Se-0.5-Te-0.25,-1.2401618109764208
15207,dcgat-agm003519825,In-0.182-Pd-0.727-Sb-0.091,-1.240203447276997
6672,dcgat-agm002838193,H-0.5-Pt-0.25-Rh-0.25,-1.2402318469646967
16518,dcgat-agm003641181,Cd-0.1-Rh-0.5-Zn-0.4,-1.2402450330689305
19841,mp-30595,Cu-0.25-Rh-0.5-Sn-0.25,-1.2402545122378443
19609,mp-21359,Rh-0.667-Sb-0.333,-1.2402548056646783
14048,dcgat-agm003415968,Bi-0.333-Ge-0.167-Rh-0.5,-1.240262290187374
15351,dcgat-agm003530786,Ga-0.091-Pd-0.727-Sb-0.182,-1.240298697177339
19465,mp-1797,Mn-0.5-Ni-0.5,-1.2403088828636908
19699,mp-2302,As-0.333-Rh-0.667,-1.2403738718621984
15239,dcgat-agm003526088,Au-0.091-Ge-0.182-Pd-0.727,-1.2403892855424665
10169,dcgat-agm003190947,Ag-0.25-Au-0.5-Mn-0.25,-1.240415242408342
14609,dcgat-agm003462950,Bi-0.571-Pt-0.286-Rh-0.143,-1.2404163931263645
15173,dcgat-agm003518944,Pd-0.727-Sb-0.091-Sn-0.182,-1.2405093186267027
12495,dcgat-agm003273897,Ni-0.333-Pt-0.667,-1.240567502122543
7443,dcgat-agm003077771,H-0.2-In-0.2-Rh-0.6,-1.2405834977965693
9567,dcgat-agm003185010,Pt-0.5-Rh-0.5,-1.2406471540163055
12915,dcgat-agm003293145,Pt-0.583-Rh-0.417,-1.2406594747733033
15242,dcgat-agm003526158,Ge-0.091-Pd-0.727-Sb-0.182,-1.2406694530946414
178,dcgat-agm001044286,Au-0.333-Ir-0.333-Zn-0.333,-1.2406998032334982
17441,dcgat-agm003742564,Co-0.167-Ni-0.167-Se-0.667,-1.2407212546573279
19938,mp-442,Pb-0.5-Rh-0.5,-1.2407335350520197
3476,dcgat-agm001660031,H-0.2-Ir-0.4-Ni-0.2-Sn-0.2,-1.2407700509674453
20280,mp-861909,Cd-0.25-Ga-0.25-Rh-0.5,-1.2407840106000187
9219,dcgat-agm003180837,Ir-0.25-Mn-0.5-Pt-0.25,-1.2408098532863852
14539,dcgat-agm003452210,Bi-0.286-Pb-0.143-Pd-0.571,-1.2408289582709693
966,dcgat-agm001203046,Cu-0.5-Ga-0.25-Ir-0.25,-1.240848680076383
21897,oqmd-1501890,Rh-0.333-Se-0.222-Te-0.444,-1.2408986439424474
15070,dcgat-agm003513859,Ge-0.091-Pd-0.727-Zn-0.182,-1.2409124296719987
6240,dcgat-agm002355046,Pb-0.286-Se-0.714,-1.2409132190075853
7962,dcgat-agm003161440,Pt-0.333-Rh-0.667,-1.2409178613187803
12395,dcgat-agm003268298,Ag-0.889-Pt-0.111,-1.240932255959736
11616,dcgat-agm003205048,Cu-0.6-Pt-0.4,-1.24096155489062
8618,dcgat-agm003171192,Au-0.5-Mn-0.25-Ni-0.25,-1.2409685158483765
9798,dcgat-agm003186773,Pt-0.25-Rh-0.75,-1.2409814417505238
18279,mp-1070,Cd-0.5-Se-0.5,-1.2410016289813925
13503,dcgat-agm003318631,As-0.182-H-0.182-Pd-0.636,-1.2410059888751057
10405,dcgat-agm003192821,Ni-0.25-Pt-0.5-Rh-0.25,-1.2410370482757553
1724,dcgat-agm001308873,Ir-0.25-Mn-0.25-Ru-0.25-Sn-0.25,-1.2410387955917126
5887,dcgat-agm002309683,Cd-0.667-Rh-0.333,-1.2410480734318639
3510,dcgat-agm001663099,Ag-0.2-H-0.2-Mn-0.2-Pd-0.4,-1.2410549509992546
21312,oqmd-1368032,As-0.333-Pd-0.333-Rh-0.333,-1.2410681269548611
19210,mp-1224947,Fe-0.125-Ni-0.125-Pt-0.75,-1.2410977006576336
15831,dcgat-agm003604213,Sb-0.333-Se-0.333-Te-0.333,-1.2411177311183104
21252,oqmd-1365764,Pd-0.714-Te-0.143-Zn-0.143,-1.241142868953271
4483,dcgat-agm002136368,As-0.167-Pb-0.333-Rh-0.5,-1.241238135613571
5558,dcgat-agm002239430,Ag-0.333-Se-0.5-Sn-0.167,-1.2412527101596256
13856,dcgat-agm003394095,H-0.4-Ni-0.4-Pt-0.2,-1.2412623981076938
18939,mp-1217383,Pd-0.333-Se-0.133-Te-0.533,-1.2413532399283822
3346,dcgat-agm001641103,H-0.2-Pt-0.2-Rh-0.4-Tl-0.2,-1.2413985177204183
15117,dcgat-agm003516057,Pd-0.727-Sb-0.091-Zn-0.182,-1.2414175613805711
16029,dcgat-agm003615337,H-0.5-Pd-0.25-Pt-0.25,-1.2414182628788142
7855,dcgat-agm003159722,Ir-0.333-Pt-0.333-Rh-0.333,-1.241460878641882
20832,oqmd-1017606,In-0.25-Rh-0.5-Zn-0.25,-1.2415298194932727
8240,dcgat-agm003164748,Cu-0.25-In-0.25-Pt-0.5,-1.241531743937637
7901,dcgat-agm003160516,Ir-0.667-Rh-0.333,-1.241534297998391
10342,dcgat-agm003192539,Ir-0.5-Pt-0.25-Rh-0.25,-1.2415617088040434
22083,oqmd-1551319,As-0.5-Os-0.333-Sb-0.167,-1.2416332889202635
3309,dcgat-agm001638711,Cd-0.4-H-0.2-Pt-0.2-Rh-0.2,-1.2416334835617793
4034,dcgat-agm002066276,Ga-0.333-Ir-0.667,-1.2416612928730606
15916,dcgat-agm003609962,In-0.333-Ir-0.333-Zn-0.333,-1.2417307752186626
10521,dcgat-agm003193624,Ir-0.8-Pt-0.2,-1.2417458123576472
5089,dcgat-agm002185368,In-0.4-Se-0.6,-1.2417775231534587
16369,dcgat-agm003639011,Au-0.1-Pt-0.5-Zn-0.4,-1.2417949890912174
6137,dcgat-agm002341574,In-0.25-Pb-0.25-Pt-0.5,-1.2418734394611688
9950,dcgat-agm003189103,Ir-0.25-Pt-0.25-Rh-0.5,-1.2418766721952776
7630,dcgat-agm003143180,Ag-0.25-Se-0.5-Tl-0.25,-1.2418778655578961
9948,dcgat-agm003189101,Ir-0.25-Pt-0.25-Rh-0.5,-1.2419295111285797
15732,dcgat-agm003598146,H-0.333-Ni-0.333-Pd-0.333,-1.2419330230949046
21629,oqmd-1444568,Pd-0.4-Se-0.6,-1.2419547761181873
20057,mp-569581,Bi-0.667-Pt-0.333,-1.2420129537407285
21426,oqmd-1373248,Pd-0.333-Rh-0.333-Sb-0.333,-1.2421112525775428
5414,dcgat-agm002216441,H-0.333-Ni-0.333-Pd-0.333,-1.2421290893491537
5190,dcgat-agm002193073,Se-0.571-Sn-0.143-Zn-0.286,-1.2421358029150316
4032,dcgat-agm002066269,Ga-0.333-Ir-0.667,-1.242169320686823
16366,dcgat-agm003639003,Ga-0.5-Ir-0.4-Pt-0.1,-1.2421747430709908
222,dcgat-agm001084942,H-0.143-Pb-0.286-Rh-0.571,-1.2421927945318276
3920,dcgat-agm002032815,Pd-0.333-Pt-0.333-Zn-0.333,-1.2422342601796172
16346,dcgat-agm003638883,Cd-0.1-Pt-0.5-Zn-0.4,-1.2422515075172837
20740,oqmd-1016873,Cd-0.5-Pd-0.25-Rh-0.25,-1.2422595305752906
8142,dcgat-agm003163947,Au-0.25-Cu-0.5-Pt-0.25,-1.2422924127050732
15814,dcgat-agm003603391,Bi-0.333-Pt-0.333-Te-0.333,-1.242373944391919
22928,oqmd-1734559,Hg-0.143-In-0.286-Se-0.571,-1.2424534101242077
8758,dcgat-agm003175243,Cd-0.5-Ni-0.25-Rh-0.25,-1.2425348162771073
11177,dcgat-agm003201323,In-0.667-Ir-0.333,-1.2426355029696428
19838,mp-30592,Cu-0.25-Ni-0.5-Sn-0.25,-1.2426381823553903
18585,mp-1183749,Cr-0.25-Ir-0.75,-1.2426574573944218
19567,mp-20731,Hg-0.143-In-0.286-Se-0.571,-1.2426810727829407
10343,dcgat-agm003192540,Ir-0.5-Pt-0.25-Rh-0.25,-1.2426871479843329
10275,dcgat-agm003192147,Cu-0.25-Ni-0.25-Pt-0.5,-1.242689986664193
6284,dcgat-agm002360663,Ir-0.875-Zn-0.125,-1.2427422291239671
23171,oqmd-325183,Co-0.25-Pt-0.75,-1.24274996170677
18927,mp-1217269,Se-0.667-Te-0.333,-1.2427607036121873
2078,dcgat-agm001417157,Ir-0.5-Pd-0.5,-1.242803111735609
8992,dcgat-agm003177390,Cu-0.25-Ir-0.5-Ni-0.25,-1.2428601050572623
20248,mp-760,Fe-0.333-Se-0.667,-1.2428984005672379
10009,dcgat-agm003190070,Ir-0.25-Pt-0.25-Rh-0.5,-1.2429178013274549
14515,dcgat-agm003448336,Au-0.286-Ga-0.143-Pd-0.571,-1.2429317262578787
12418,dcgat-agm003268399,Pt-0.556-Rh-0.444,-1.2430083594562968
8442,dcgat-agm003166967,Ag-0.5-Cd-0.25-Pt-0.25,-1.2430618833987768
113,dcgat-agm001031231,H-0.333-In-0.333-Ir-0.333,-1.243099346532846
16980,dcgat-agm003659200,H-0.5-Pd-0.4-Pt-0.1,-1.2431320209683747
10121,dcgat-agm003190735,Ir-0.5-Pt-0.5,-1.2431364464128594
3221,dcgat-agm001630410,H-0.2-Ir-0.4-Rh-0.2-Zr-0.2,-1.243151306812726
14732,dcgat-agm003473662,Bi-0.25-H-0.125-Pd-0.625,-1.243224695514345
5616,dcgat-agm002246700,Pd-0.714-Sb-0.143-Zn-0.143,-1.2432293852200096
15233,dcgat-agm003526002,Ge-0.182-Pd-0.727-Se-0.091,-1.2432428386311511
16347,dcgat-agm003638884,Au-0.1-Cd-0.5-Pt-0.4,-1.24324968029264
15955,dcgat-agm003612140,Cu-0.25-Ni-0.25-Pt-0.5,-1.2432578273858006
17342,dcgat-agm003735477,Cu-0.167-Ga-0.167-Pd-0.667,-1.243266361102044
21814,oqmd-1483170,Ir-0.5-Zn-0.5,-1.2433362842062485
15798,dcgat-agm003602530,Bi-0.333-H-0.333-Rh-0.333,-1.2433660763963745
15849,dcgat-agm003605845,Ir-0.333-Pd-0.333-Rh-0.333,-1.2433683390001309
20067,mp-569983,Ni-0.4-Pd-0.2-Se-0.4,-1.2433827782998597
12626,dcgat-agm003287286,Bi-0.4-Pd-0.6,-1.2433906490976807
10276,dcgat-agm003192148,Cu-0.25-Ni-0.25-Pt-0.5,-1.2434301057814534
5492,dcgat-agm002227240,Ni-0.143-Pd-0.714-Te-0.143,-1.2434977410493029
1029,dcgat-agm001215186,Au-0.25-Mn-0.5-Pd-0.25,-1.2435946054735894
4910,dcgat-agm002167352,Ni-0.286-Rh-0.143-Se-0.571,-1.2436013294371389
8700,dcgat-agm003174110,Cd-0.25-Cu-0.5-Rh-0.25,-1.2436093031911089
14119,dcgat-agm003421835,Ga-0.333-Pt-0.167-Rh-0.5,-1.2436272089670561
14981,dcgat-agm003500285,H-0.222-In-0.111-Pd-0.667,-1.2436328965634695
11975,dcgat-agm003261509,Cu-0.75-Rh-0.25,-1.2436535250041136
22085,oqmd-1551326,As-0.333-Os-0.333-Sb-0.333,-1.2437408156519676
3460,dcgat-agm001656005,H-0.2-In-0.2-Ir-0.2-Ni-0.4,-1.243775106767873
3240,dcgat-agm001633548,Au-0.4-Cd-0.2-H-0.2-Rh-0.2,-1.2437969587648374
9440,dcgat-agm003183498,Ni-0.25-Pt-0.5-Rh-0.25,-1.2438318752030502
18308,mp-1078443,As-0.4-Se-0.6,-1.2438988912860296
16357,dcgat-agm003638924,Au-0.4-Cu-0.5-Pt-0.1,-1.2439001370228118
2761,dcgat-agm001618772,H-0.2-Pd-0.4-Rh-0.2-Sb-0.2,-1.2439319727620268
18125,mp-1018806,Mo-0.333-S-0.333-Se-0.333,-1.2439758519587465
14182,dcgat-agm003432914,Au-0.167-Cu-0.5-Pt-0.333,-1.243987461046709
16553,dcgat-agm003642693,Cu-0.4-Ga-0.1-Pd-0.5,-1.2439876704366926
22968,oqmd-1745744,Se-0.5-Tl-0.5,-1.2440201822134545
5935,dcgat-agm002324989,Pt-0.5-Rh-0.25-Zn-0.25,-1.2440819053725134
12223,dcgat-agm003264636,Cu-0.625-Pt-0.375,-1.2440898592527985
18694,mp-1187697,Fe-0.25-V-0.75,-1.2441372957479118
13891,dcgat-agm003395428,H-0.4-Hg-0.2-Pt-0.4,-1.2441772452632565
7433,dcgat-agm003077706,Cd-0.2-H-0.2-Rh-0.6,-1.244177418593953
13704,dcgat-agm003342451,Ag-0.222-Cu-0.333-Pd-0.444,-1.2441821592844247
4372,dcgat-agm002112823,Ga-0.333-Ir-0.333-Ni-0.333,-1.2442261395997316
18926,mp-1217263,Pd-0.333-Se-0.333-Te-0.333,-1.2442910211512546
9307,dcgat-agm003181182,Ir-0.5-Pt-0.25-Rh-0.25,-1.2443416736892474
7583,dcgat-agm003081586,H-0.2-Pd-0.6-Zn-0.2,-1.2443491174156107
11732,dcgat-agm003212477,Co-0.167-Ni-0.167-Se-0.667,-1.2443706312026466
7449,dcgat-agm003077785,H-0.2-In-0.2-Rh-0.6,-1.244375227051358
5485,dcgat-agm002226886,Cu-0.25-Ni-0.25-Pt-0.5,-1.2444188749836114
